contract_id,filename,true_label,true_honeypot_type,parse_success,raw_response,withdrawal_possible_for_non_owner,explanation,deception_risk_score,honeypot_type,is_honeypot,hidden_conditions,suspicious_patterns
0x55654a38372617aedd583009f76e28700e48fdad,hp_157.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""key is based on block.timestamp, making it unpredictable and practically unguessable"", ""Owner can update key by redeploying contract or manipulating block.timestamp""],
  ""suspicious_patterns"": [""state variable key is based on block.timestamp"", ""only Owner can withdraw funds""],
  ""explanation"": ""The contract appears to be a honeypot due to the unpredictable nature of the key, which is based on block.timestamp, making it practically unguessable. The Owner has control over the key and can update it, preventing non-owners from withdrawing funds. The contract's design allows the Owner to drain the contract's balance, while non-owners are left with no way to withdraw their funds.""
}",False,"The contract appears to be a honeypot due to the unpredictable nature of the key, which is based on block.timestamp, making it practically unguessable. The Owner has control over the key and can update it, preventing non-owners from withdrawing funds. The contract's design allows the Owner to drain the contract's balance, while non-owners are left with no way to withdraw their funds.",8,hidden_state,True,"['key is based on block.timestamp, making it unpredictable and practically unguessable', 'Owner can update key by redeploying contract or manipulating block.timestamp']","['state variable key is based on block.timestamp', 'only Owner can withdraw funds']"
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,hp_158.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""redeem function transfers all balance to owner before transferring to msg.sender, effectively trapping funds"", ""withdraw function only accessible by owner""],
  ""suspicious_patterns"": [""hardcoded external address in withdraw function"", ""state variable Owner can be updated by owner in withdraw function""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable Owner, which can be updated by the owner in the withdraw function, and the redeem function, which transfers all balance to the owner before attempting to transfer to the msg.sender, effectively trapping funds. The contract's design allows the owner to drain all deposited Ether while preventing victims from successfully withdrawing funds.""
}",False,"The contract appears to be a honeypot due to the hidden state variable Owner, which can be updated by the owner in the withdraw function, and the redeem function, which transfers all balance to the owner before attempting to transfer to the msg.sender, effectively trapping funds. The contract's design allows the owner to drain all deposited Ether while preventing victims from successfully withdrawing funds.",8,hidden_state,True,"['redeem function transfers all balance to owner before transferring to msg.sender, effectively trapping funds', 'withdraw function only accessible by owner']","['hardcoded external address in withdraw function', 'state variable Owner can be updated by owner in withdraw function']"
0x7a4349a749e59a5736efb7826ee3496a2dfd5489,hp_159.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Contract has a hardcoded address in the withdraw function""],
  ""suspicious_patterns"": [""hardcoded external address"", ""state variable update in a function""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, where the Owner can silently update the Owner variable to a hardcoded address, preventing non-owners from withdrawing funds. Additionally, the contract has a function called Command that allows the Owner to call any address with any data, which could be used to drain funds from the contract.""
}",False,"The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, where the Owner can silently update the Owner variable to a hardcoded address, preventing non-owners from withdrawing funds. Additionally, the contract has a function called Command that allows the Owner to call any address with any data, which could be used to drain funds from the contract.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Contract has a hardcoded address in the withdraw function']","['hardcoded external address', 'state variable update in a function']"
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,hp_160.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Contract has a hardcoded address in the withdraw function""],
  ""suspicious_patterns"": [""hardcoded external address in withdraw function"", ""state variable update in withdraw function"", ""use of transfer function which can lead to reentrancy attacks""],
  ""explanation"": ""The contract has a hidden state deception mechanism where the Owner can silently update the Owner variable in the withdraw function, allowing them to drain the contract's funds. Additionally, the contract has a hardcoded address in the withdraw function, which can be used to trap victim funds. The contract's use of the transfer function also poses a risk of reentrancy attacks.""
}",False,"The contract has a hidden state deception mechanism where the Owner can silently update the Owner variable in the withdraw function, allowing them to drain the contract's funds. Additionally, the contract has a hardcoded address in the withdraw function, which can be used to trap victim funds. The contract's use of the transfer function also poses a risk of reentrancy attacks.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Contract has a hardcoded address in the withdraw function']","['hardcoded external address in withdraw function', 'state variable update in withdraw function', 'use of transfer function which can lead to reentrancy attacks']"
0xc7f4ade4874e06a20fab9c5dc4f1dd8b6d85faf2,hp_161.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Only the hardcoded address 0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6 can withdraw funds""],
  ""suspicious_patterns"": [""hardcoded external address"", ""state variable update in a function""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The contract also has a hardcoded external address that can withdraw funds, making it a suspicious pattern.""
}",False,"The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The contract also has a hardcoded external address that can withdraw funds, making it a suspicious pattern.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Only the hardcoded address 0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6 can withdraw funds']","['hardcoded external address', 'state variable update in a function']"
0xd2018bfaa266a9ec0a1a84b061640faa009def76,hp_162.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can update their address in the withdraw function"", ""Only the hardcoded address 0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6 can update the Owner address""],
  ""suspicious_patterns"": [""hardcoded external address"", ""state variable update in a conditional statement""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state update mechanism in the withdraw function, where the Owner address can be updated by a specific hardcoded address, and the Command function allows the Owner to drain funds to any address. The Get function also has a suspicious condition that allows the Owner to transfer the contract's balance to themselves.""
}",False,"The contract appears to be a honeypot due to the hidden state update mechanism in the withdraw function, where the Owner address can be updated by a specific hardcoded address, and the Command function allows the Owner to drain funds to any address. The Get function also has a suspicious condition that allows the Owner to transfer the contract's balance to themselves.",8,hidden_state,True,"['Owner can update their address in the withdraw function', 'Only the hardcoded address 0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6 can update the Owner address']","['hardcoded external address', 'state variable update in a conditional statement']"
0xdb1c55f6926e7d847ddf8678905ad871a68199d2,hp_163.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Only the hardcoded address 0x4E0d2f9AcECfE4DB764476C7A1DfB6d0288348af can withdraw funds""],
  ""suspicious_patterns"": [""hardcoded external address in withdraw function"", ""state variable Owner can be updated by the owner""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The hardcoded address in the withdraw function also raises suspicions, as it seems to be the only address that can withdraw funds.""
}",False,"The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The hardcoded address in the withdraw function also raises suspicions, as it seems to be the only address that can withdraw funds.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Only the hardcoded address 0x4E0d2f9AcECfE4DB764476C7A1DfB6d0288348af can withdraw funds']","['hardcoded external address in withdraw function', 'state variable Owner can be updated by the owner']"
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,hp_164.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Only the hardcoded address 0x0C76802158F13aBa9D892EE066233827424c5aAB can withdraw funds""],
  ""suspicious_patterns"": [""hardcoded external address"", ""state variable update in withdraw function"", ""payable function with no clear purpose""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The contract also contains a hardcoded external address that can withdraw funds, making it a suspicious pattern. The deception mechanism relies on the hidden state variable update to trap victim funds.""
}",False,"The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, which allows the owner to silently update the Owner variable and prevent non-owners from withdrawing funds. The contract also contains a hardcoded external address that can withdraw funds, making it a suspicious pattern. The deception mechanism relies on the hidden state variable update to trap victim funds.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Only the hardcoded address 0x0C76802158F13aBa9D892EE066233827424c5aAB can withdraw funds']","['hardcoded external address', 'state variable update in withdraw function', 'payable function with no clear purpose']"
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,hp_165.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can update their address in the withdraw function"", ""Only the hardcoded address can call the withdraw function initially""],
  ""suspicious_patterns"": [""hardcoded external address in withdraw function"", ""state variable Owner can be updated by the owner""],
  ""explanation"": ""The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, allowing the owner to maintain control and drain funds. The contract's logic is designed to prevent non-owners from withdrawing funds, while the owner can update their address and maintain control.""
}",False,"The contract appears to be a honeypot due to the hidden state variable update in the withdraw function, allowing the owner to maintain control and drain funds. The contract's logic is designed to prevent non-owners from withdrawing funds, while the owner can update their address and maintain control.",8,hidden_state,True,"['Owner can update their address in the withdraw function', 'Only the hardcoded address can call the withdraw function initially']","['hardcoded external address in withdraw function', 'state variable Owner can be updated by the owner']"
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,hp_166.sol,honeypot,hidden_transfer,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can silently update the Owner variable in the withdraw function"", ""Contract has a hardcoded address in the withdraw function""],
  ""suspicious_patterns"": [""hardcoded external address"", ""state variable update in a function""],
  ""explanation"": ""The contract has a hidden state deception mechanism, where the Owner variable can be updated silently in the withdraw function, and the contract has a hardcoded address that can be used to trap victim funds. The contract's logic is designed to prevent non-owners from withdrawing funds, making it a likely honeypot.""
}",False,"The contract has a hidden state deception mechanism, where the Owner variable can be updated silently in the withdraw function, and the contract has a hardcoded address that can be used to trap victim funds. The contract's logic is designed to prevent non-owners from withdrawing funds, making it a likely honeypot.",8,hidden_state,True,"['Owner can silently update the Owner variable in the withdraw function', 'Contract has a hardcoded address in the withdraw function']","['hardcoded external address', 'state variable update in a function']"
0x017bcaee2456d8bd0e181f94165919a4a2ecc2d9,hp_167.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""inheritance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""owner variable is re-declared in the child contract, shadowing the parent's owner variable""],
  ""suspicious_patterns"": [""state variable declared after functions"", ""hardcoded owner assignment in the constructor""],
  ""explanation"": ""The contract is a honeypot due to the inheritance disorder deception type, where the child contract's owner variable shadows the parent's owner variable, allowing the deployer to exploit this mismatch to retake ownership and prevent non-owners from withdrawing funds. The useEmergencyCode function also allows the owner to transfer ownership to a new address, potentially trapping victim funds. The contract's design and functionality suggest a legitimate bank contract, but the underlying deception mechanism makes it a honeypot.""
}",False,"The contract is a honeypot due to the inheritance disorder deception type, where the child contract's owner variable shadows the parent's owner variable, allowing the deployer to exploit this mismatch to retake ownership and prevent non-owners from withdrawing funds. The useEmergencyCode function also allows the owner to transfer ownership to a new address, potentially trapping victim funds. The contract's design and functionality suggest a legitimate bank contract, but the underlying deception mechanism makes it a honeypot.",8,inheritance_disorder,True,"[""owner variable is re-declared in the child contract, shadowing the parent's owner variable""]","['state variable declared after functions', 'hardcoded owner assignment in the constructor']"
0x038e20839aebfe12b7956adcbc2511f6f7085164,hp_168.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""inheritance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""The contract's `Owner` variable shadows the parent contract's `Owner` variable, causing the `onlyOwner` modifier to always fail for non-owners, including the intended owner of the child contract""],
  ""suspicious_patterns"": [""state variable `Owner` declared in child contract shadows parent contract's `Owner`"", ""fallback function reverts all non-explicitly handled calls""],
  ""explanation"": ""The contract is a honeypot due to the `inheritance_disorder` deception type, where the child contract's `Owner` variable shadows the parent contract's `Owner` variable, preventing non-owners from withdrawing funds. The `onlyOwner` modifier will always fail for non-owners, including the intended owner of the child contract, because it checks the parent contract's `Owner` variable. The fallback function also reverts all non-explicitly handled calls, further restricting access to the contract's functionality.""
}",False,"The contract is a honeypot due to the `inheritance_disorder` deception type, where the child contract's `Owner` variable shadows the parent contract's `Owner` variable, preventing non-owners from withdrawing funds. The `onlyOwner` modifier will always fail for non-owners, including the intended owner of the child contract, because it checks the parent contract's `Owner` variable. The fallback function also reverts all non-explicitly handled calls, further restricting access to the contract's functionality.",8,inheritance_disorder,True,"[""The contract's `Owner` variable shadows the parent contract's `Owner` variable, causing the `onlyOwner` modifier to always fail for non-owners, including the intended owner of the child contract""]","[""state variable `Owner` declared in child contract shadows parent contract's `Owner`"", 'fallback function reverts all non-explicitly handled calls']"
0x07f06a75ddf49de735d51dbf5c0a9062c034e7c6,hp_169.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 6,
  ""is_honeypot"": false,
  ""honeypot_type"": ""none"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""only the owner can withdraw funds"", ""5-day delay after last payment""],
  ""suspicious_patterns"": [""hardcoded delay"", ""owner-only withdrawal""],
  ""explanation"": ""The contract appears to be a simple game where the player who sends more than the current jackpot becomes the owner and can withdraw the funds after a 5-day delay. While the contract has some restrictive conditions, it does not exhibit any of the typical honeypot deception patterns. The owner-only withdrawal and delay are explicit and do not seem to be intended to trap victim funds.""
}",False,"The contract appears to be a simple game where the player who sends more than the current jackpot becomes the owner and can withdraw the funds after a 5-day delay. While the contract has some restrictive conditions, it does not exhibit any of the typical honeypot deception patterns. The owner-only withdrawal and delay are explicit and do not seem to be intended to trap victim funds.",6,none,False,"['only the owner can withdraw funds', '5-day delay after last payment']","['hardcoded delay', 'owner-only withdrawal']"
0x0bcccba050c2ce6439c57bd203378b113cc3cfd6,hp_170.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""balance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""owner can silently inflate the contract balance by calling purchaseStake with a larger value, making it impossible for others to become the owner and withdraw funds""],
  ""suspicious_patterns"": [""state variable 'owner' declared in child contract shadows parent's 'owner' variable"", ""onlyOwner modifier restricts withdrawal to contract owner""],
  ""explanation"": ""The contract appears to be a honeypot due to the balance disorder deception type, where the owner can silently inflate the contract balance, making it impossible for others to become the owner and withdraw funds. The state variable 'owner' is re-declared in the child contract, which could lead to confusion. The onlyOwner modifier restricts withdrawal to the contract owner, further limiting the possibility of non-owners withdrawing funds.""
}",False,"The contract appears to be a honeypot due to the balance disorder deception type, where the owner can silently inflate the contract balance, making it impossible for others to become the owner and withdraw funds. The state variable 'owner' is re-declared in the child contract, which could lead to confusion. The onlyOwner modifier restricts withdrawal to the contract owner, further limiting the possibility of non-owners withdrawing funds.",8,balance_disorder,True,"['owner can silently inflate the contract balance by calling purchaseStake with a larger value, making it impossible for others to become the owner and withdraw funds']","[""state variable 'owner' declared in child contract shadows parent's 'owner' variable"", 'onlyOwner modifier restricts withdrawal to contract owner']"
0x11f3081cd6b2ac5a263e65e206f806bea7fa9c56,hp_171.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""balance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""owner can silently inflate the contract balance by calling purchaseStake with a larger value, making it impossible for others to become the owner""],
  ""suspicious_patterns"": [""state variable 'owner' declared after functions in child contract, potentially shadowing parent's 'owner' variable"", ""hardcoded logic in purchaseStake function that updates owner based on msg.value""],
  ""explanation"": ""The contract appears to be a honeypot due to the balance disorder deception type, where the owner can silently inflate the contract balance, making it impossible for others to become the owner and withdraw funds. The contract's logic is designed to favor the initial owner, allowing them to maintain control and drain the contract's funds. The state variable 'owner' is also re-declared in the child contract, potentially creating a shadowing issue with the parent contract's 'owner' variable.""
}",False,"The contract appears to be a honeypot due to the balance disorder deception type, where the owner can silently inflate the contract balance, making it impossible for others to become the owner and withdraw funds. The contract's logic is designed to favor the initial owner, allowing them to maintain control and drain the contract's funds. The state variable 'owner' is also re-declared in the child contract, potentially creating a shadowing issue with the parent contract's 'owner' variable.",8,balance_disorder,True,"['owner can silently inflate the contract balance by calling purchaseStake with a larger value, making it impossible for others to become the owner']","[""state variable 'owner' declared after functions in child contract, potentially shadowing parent's 'owner' variable"", 'hardcoded logic in purchaseStake function that updates owner based on msg.value']"
0x1767856bc75cf070de5e6ba3d0c718440f008c66,hp_172.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""balance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""onlyOwner modifier restricts withdrawal to owner only"", ""owner can prevent withdrawal by keeping contract balance non-zero""],
  ""suspicious_patterns"": [""state variable Owner declared in both Ownable and TimeCapsuleEvent contracts"", ""onlyOwner modifier restricts critical functions""],
  ""explanation"": ""The contract has a high deception risk score due to the balance disorder honeypot type, where the owner can restrict withdrawal by keeping the contract balance non-zero. The onlyOwner modifier also restricts critical functions, making it difficult for non-owners to withdraw funds.""
}",False,"The contract has a high deception risk score due to the balance disorder honeypot type, where the owner can restrict withdrawal by keeping the contract balance non-zero. The onlyOwner modifier also restricts critical functions, making it difficult for non-owners to withdraw funds.",8,balance_disorder,True,"['onlyOwner modifier restricts withdrawal to owner only', 'owner can prevent withdrawal by keeping contract balance non-zero']","['state variable Owner declared in both Ownable and TimeCapsuleEvent contracts', 'onlyOwner modifier restricts critical functions']"
0x33685492a20234101b553d2a429ae8a6bf202e18,hp_173.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 6,
  ""is_honeypot"": false,
  ""honeypot_type"": ""none"",
  ""withdrawal_possible_for_non_owner"": true,
  ""hidden_conditions"": [""10% organization fee on exit"", ""minimum contribution of 0.2 ETH""],
  ""suspicious_patterns"": [""state variable 'owner' declared in both parent and child contracts"", ""use of Solidity version 0.4.24 which may have known security vulnerabilities""],
  ""explanation"": ""The contract appears to be a legitimate fundraising contract with a clear purpose and functionality. However, the use of an older Solidity version and the declaration of the 'owner' variable in both parent and child contracts may pose some security risks. The contract allows non-owners to withdraw their contributions, but with a 10% organization fee.""
}",True,"The contract appears to be a legitimate fundraising contract with a clear purpose and functionality. However, the use of an older Solidity version and the declaration of the 'owner' variable in both parent and child contracts may pose some security risks. The contract allows non-owners to withdraw their contributions, but with a 10% organization fee.",6,none,False,"['10% organization fee on exit', 'minimum contribution of 0.2 ETH']","[""state variable 'owner' declared in both parent and child contracts"", 'use of Solidity version 0.4.24 which may have known security vulnerabilities']"
0x33b44a1d150f3feaa40503ad20a75634adc39b18,hp_174.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""inheritance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner variable is re-declared in the child contract, shadowing the parent's Owner variable""],
  ""suspicious_patterns"": [""state variable declared after functions"", ""hardcoded owner-only access control""],
  ""explanation"": ""The contract is a honeypot due to the inheritance disorder deception type, where the child contract's Owner variable shadows the parent's Owner variable, allowing the deployer to exploit this mismatch to prevent non-owners from withdrawing funds. The contract's design ensures that only the owner can withdraw funds, and the kill function can only be called by the owner when the contract balance is zero.""
}",False,"The contract is a honeypot due to the inheritance disorder deception type, where the child contract's Owner variable shadows the parent's Owner variable, allowing the deployer to exploit this mismatch to prevent non-owners from withdrawing funds. The contract's design ensures that only the owner can withdraw funds, and the kill function can only be called by the owner when the contract balance is zero.",8,inheritance_disorder,True,"[""Owner variable is re-declared in the child contract, shadowing the parent's Owner variable""]","['state variable declared after functions', 'hardcoded owner-only access control']"
0x340844b39aacbdb4e7718fa14a95758f87a09a9a,hp_175.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""The `withdraw` function is restricted to the owner only"", ""The `transferOwner` function has a hidden condition that only allows owner transfer when the contract balance is 0""],
  ""suspicious_patterns"": [""state variable `Owner` declared in both `Ownable` and `DepositCapsule` contracts"", ""the `transferOwner` function has a conditional statement that only updates the `Owner` when the contract balance is 0""],
  ""explanation"": ""The contract has a hidden state deception due to the `Owner` variable being declared in both the `Ownable` and `DepositCapsule` contracts, and the `transferOwner` function having a conditional statement that only updates the `Owner` when the contract balance is 0, effectively making it impossible for non-owners to withdraw funds.""
}",False,"The contract has a hidden state deception due to the `Owner` variable being declared in both the `Ownable` and `DepositCapsule` contracts, and the `transferOwner` function having a conditional statement that only updates the `Owner` when the contract balance is 0, effectively making it impossible for non-owners to withdraw funds.",8,hidden_state,True,"['The `withdraw` function is restricted to the owner only', 'The `transferOwner` function has a hidden condition that only allows owner transfer when the contract balance is 0']","['state variable `Owner` declared in both `Ownable` and `DepositCapsule` contracts', 'the `transferOwner` function has a conditional statement that only updates the `Owner` when the contract balance is 0']"
0x3526cf7d12c95b11a680678cc1f705cba667578d,hp_176.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""state variable 'Owner' is re-declared in child contract, shadowing parent's 'Owner' variable"", ""onlyOwner modifier checks parent's 'Owner', but assignments update child's 'Owner'""],
  ""suspicious_patterns"": [""state variable declared after functions"", ""hardcoded logic in withdraw function"", ""use of 'onlyOwner' modifier with shadowed 'Owner' variable""],
  ""explanation"": ""The contract is a honeypot due to the 'Owner' state variable being re-declared in the child contract, shadowing the parent's 'Owner' variable. This creates a mismatch where the 'onlyOwner' modifier checks the parent's 'Owner', but assignments update the child's 'Owner', effectively preventing non-owners from withdrawing funds. The 'withdraw' function also contains a hidden condition that prevents non-owners from withdrawing, as it checks 'deposits[msg.sender]' which will always be 0 for non-owners.""
}",False,"The contract is a honeypot due to the 'Owner' state variable being re-declared in the child contract, shadowing the parent's 'Owner' variable. This creates a mismatch where the 'onlyOwner' modifier checks the parent's 'Owner', but assignments update the child's 'Owner', effectively preventing non-owners from withdrawing funds. The 'withdraw' function also contains a hidden condition that prevents non-owners from withdrawing, as it checks 'deposits[msg.sender]' which will always be 0 for non-owners.",8,hidden_state,True,"[""state variable 'Owner' is re-declared in child contract, shadowing parent's 'Owner' variable"", ""onlyOwner modifier checks parent's 'Owner', but assignments update child's 'Owner'""]","['state variable declared after functions', 'hardcoded logic in withdraw function', ""use of 'onlyOwner' modifier with shadowed 'Owner' variable""]"
0x3e7840b88396acd80bac66021e1354064461a498,hp_177.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""hidden_state"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner can only withdraw funds"", ""Non-owners cannot withdraw due to onlyOwner modifier""],
  ""suspicious_patterns"": [""state variable declared after functions"", ""onlyOwner modifier restricts withdrawal to owner only"", ""fallback function reverts all non-function calls""],
  ""explanation"": ""The contract appears to be a honeypot due to the onlyOwner modifier restricting withdrawal to the owner only, and the fallback function reverting all non-function calls. The state variable Owner is also re-declared in the child contract, potentially creating a hidden state that can be manipulated by the deployer.""
}",False,"The contract appears to be a honeypot due to the onlyOwner modifier restricting withdrawal to the owner only, and the fallback function reverting all non-function calls. The state variable Owner is also re-declared in the child contract, potentially creating a hidden state that can be manipulated by the deployer.",8,hidden_state,True,"['Owner can only withdraw funds', 'Non-owners cannot withdraw due to onlyOwner modifier']","['state variable declared after functions', 'onlyOwner modifier restricts withdrawal to owner only', 'fallback function reverts all non-function calls']"
0x4ba0d338a7c41cc12778e0a2fa6df2361e8d8465,hp_178.sol,honeypot,inheritance_disorder,True,"{
  ""deception_risk_score"": 8,
  ""is_honeypot"": true,
  ""honeypot_type"": ""inheritance_disorder"",
  ""withdrawal_possible_for_non_owner"": false,
  ""hidden_conditions"": [""Owner variable is re-declared in the child contract, shadowing the parent's Owner variable""],
  ""suspicious_patterns"": [""state variable declared after functions"", ""re-declaration of Owner variable in child contract""],
  ""explanation"": ""The contract is a honeypot due to the inheritance disorder deception type, where the child contract re-declares the Owner variable, shadowing the parent's Owner variable. This creates a mismatch where the isOwner modifier checks the parent's Owner, but the child contract's Owner is updated, preventing non-owners from withdrawing funds. The contract's design allows the deployer to exploit this mismatch and trap victim funds.""
}",False,"The contract is a honeypot due to the inheritance disorder deception type, where the child contract re-declares the Owner variable, shadowing the parent's Owner variable. This creates a mismatch where the isOwner modifier checks the parent's Owner, but the child contract's Owner is updated, preventing non-owners from withdrawing funds. The contract's design allows the deployer to exploit this mismatch and trap victim funds.",8,inheritance_disorder,True,"[""Owner variable is re-declared in the child contract, shadowing the parent's Owner variable""]","['state variable declared after functions', 're-declaration of Owner variable in child contract']"
